taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey
2333513,"Macroramphosus scolopax (Linnaeus, 1758)",2333513,"Macroramphosus scolopax (Linnaeus, 1758)",5,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Syngnathiformes,773,Centriscidae,2222,Macroramphosus,2333512,Macroramphosus scolopax,2333513
4374771,"Unio mancus Lamarck, 1819",4374771,"Unio mancus Lamarck, 1819",2,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Unionida,9301143,Unionidae,3461,Unio,4374770,Unio mancus,4374771
2208095,"Androniscus dentiger Verhoeff, 1908",2208095,"Androniscus dentiger Verhoeff, 1908",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Isopoda,643,Trichoniscidae,5764,Androniscus,2208064,Androniscus dentiger,2208095
1770773,"Agrotis simplonia (Geyer, 1832)",1770773,"Agrotis simplonia (Geyer, 1832)",12,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Agrotis,8407958,Agrotis simplonia,1770773
4148001,Avenula versicolor (Vill.) M.Laínz,7344732,Helictochloa versicolor (Vill.) Romero Zarco,2,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Helictochloa,9459144,Helictochloa versicolor,7344732
2606314,Parmotrema arnoldii (Du Rietz) Hale,2606314,Parmotrema arnoldii (Du Rietz) Hale,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Parmeliaceae,8305,Parmotrema,2565599,Parmotrema arnoldii,2606314
5194974,"Phyllodoce lamelligera (Gmelin, 1788)",5194974,"Phyllodoce lamelligera (Gmelin, 1788)",2,SPECIES,ACCEPTED,Animalia,1,Annelida,42,Polychaeta,256,Phyllodocida,1079,Phyllodocidae,6973,Phyllodoce,8132035,Phyllodoce lamelligera,5194974
6082123,Hieracium leiocephalum subsp. leiocephalum,6082123,Hieracium leiocephalum subsp. leiocephalum,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hieracium,3134951,Hieracium leiocephalum,3136544
4372686,"Ruditapes philippinarum (Adams & Reeve, 1850)",4372686,"Ruditapes philippinarum (Adams & Reeve, 1850)",6,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Venerida,9310756,Veneridae,3445,Ruditapes,2287625,Ruditapes philippinarum,4372686
7308317,Teucrium marum L.,7308317,Teucrium marum L.,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Teucrium,2926895,Teucrium marum,7308317
2069748,"Roepkea marchali (Börner, 1931)",2069748,"Roepkea marchali (Börner, 1931)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aphididae,3042,Roepkea,2069747,Roepkea marchali,2069748
6097771,"Crepidodera plutus (Latreille, 1804)",6097771,"Crepidodera plutus (Latreille, 1804)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Chrysomelidae,7780,Crepidodera,9769677,Crepidodera plutus,6097771
4017779,Pseudathyrium alpestre (Hoppe) Newm.,5275045,Athyrium distentifolium Tausch ex Opiz,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Athyriaceae,4922264,Athyrium,2650888,Athyrium distentifolium,5275045
2600918,Leptogium schraderi (Bernh.) Nyl.,2600918,Leptogium schraderi (Bernh.) Nyl.,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Peltigerales,1055,Collemataceae,8377,Leptogium,2600911,Leptogium schraderi,2600918
7575012,"Polypogon plumigeralis (Hübner, 1825)",4532500,"Pechipogo plumigeralis Hubner, 1825",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Erebidae,4532185,Pechipogo,1772783,Pechipogo plumigeralis,4532500
5037086,"Eumenes subpomiformis Blüthgen, 1938",5037086,"Eumenes subpomiformis Blüthgen, 1938",6,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Vespidae,4490,Eumenes,1311630,Eumenes subpomiformis,5037086
2291593,"Cylichna cylindracea (Pennant, 1777)",2291593,"Cylichna cylindracea (Pennant, 1777)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Cephalaspidea,454,Cylichnidae,6794,Cylichna,2291584,Cylichna cylindracea,2291593
6366597,Gentiana acaulis L.,6366597,Gentiana acaulis L.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Gentianaceae,2503,Gentiana,3170037,Gentiana acaulis,6366597
4237291,Phagnalon graecum Boiss. & Heldr.,4237291,Phagnalon graecum Boiss. & Heldr.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Phagnalon,3150027,Phagnalon graecum,4237291
1004121,"Entalophoroecia gracilis Harmelin, 1976",1004121,"Entalophoroecia gracilis Harmelin, 1976",2,SPECIES,ACCEPTED,Animalia,1,Bryozoa,53,Stenolaemata,226,Cyclostomatida,1497,Annectocymidae,5629,Entalophoroecia,1004114,Entalophoroecia gracilis,1004121
4429401,"Dicronychus equiseti (Herbst, 1784)",4429401,"Dicronychus equiseti (Herbst, 1784)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Elateridae,7825,Dicronychus,4407844,Dicronychus equiseti,4429401
2704463,Stipa L.,2704463,Stipa L.,15,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Stipa,2704463,,
5039166,"Osmia brevicornis (Fabricius, 1798)",5039166,"Osmia brevicornis (Fabricius, 1798)",6,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Megachilidae,7911,Osmia,1337664,Osmia brevicornis,5039166
3039285,Hippophae rhamnoides L.,3039285,Hippophae rhamnoides L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Elaeagnaceae,2408,Hippophae,3039284,Hippophae rhamnoides,3039285
6819,Onychoteuthidae,6819,Onychoteuthidae,1,FAMILY,ACCEPTED,Animalia,1,Mollusca,52,Cephalopoda,136,Oegopsida,8403901,Onychoteuthidae,6819,,,,
7267639,Dianthus furcatus subsp. furcatus,7267639,Dianthus furcatus subsp. furcatus,4,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Dianthus,3085411,Dianthus furcatus,8001283
8613326,Soldanella pusilla subsp. alpicola (F.K.Meyer) J.Chrtek,4005499,Soldanella alpicola F.K.Mey.,9,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Primulaceae,6674,Soldanella,7290442,Soldanella alpicola,4005499
1786017,"Syngrapha ain (Hochenwarth, 1785)",1786017,"Syngrapha ain (Hochenwarth, 1785)",7,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Syngrapha,1785931,Syngrapha ain,1786017
7468889,Centaurea horrida Badaro,7468889,Centaurea horrida Badaro,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centaurea,3127469,Centaurea horrida,7468889
2988638,Rubus L.,2988638,Rubus L.,7,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rubus,2988638,,
5356877,Lotus biflorus Desr.,5356877,Lotus biflorus Desr.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Lotus,10220564,Lotus biflorus,5356877
1947335,"Carterocephalus palaemon (Pallas, 1771)",1947335,"Carterocephalus palaemon (Pallas, 1771)",18,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Hesperiidae,6953,Carterocephalus,1947272,Carterocephalus palaemon,1947335
6026723,Conopodium W.D.J.Koch,6026723,Conopodium W.D.J.Koch,6,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Conopodium,6026723,,
2158039,"Rugathodes bellicosus (Simon, 1873)",2158039,"Rugathodes bellicosus (Simon, 1873)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Theridiidae,9583,Rugathodes,2158034,Rugathodes bellicosus,2158039
2916822,Asperula laevigata L.,2916822,Asperula laevigata L.,15,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Asperula,2916597,Asperula laevigata,2916822
5352385,Anthyllis vulneraria subsp. maura (Beck) Maire,5352385,Anthyllis vulneraria subsp. maura (Beck) Maire,4,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Anthyllis,2952416,Anthyllis vulneraria,5352367
1004399,"Mecynoecia delicatula (Busk, 1875)",1004399,"Mecynoecia delicatula (Busk, 1875)",6,SPECIES,ACCEPTED,Animalia,1,Bryozoa,53,Stenolaemata,226,Cyclostomatida,1497,Entalophoridae,5655,Mecynoecia,1004398,Mecynoecia delicatula,1004399
8014872,Opuntia engelmannii Salm-Dyck ex Engelm.,8014872,Opuntia engelmannii Salm-Dyck ex Engelm.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Cactaceae,2519,Opuntia,3084187,Opuntia engelmannii,8014872
4410957,"Hormogaster samnitica Cognetti, 1914",4410957,"Hormogaster samnitica Cognetti, 1914",1,SPECIES,ACCEPTED,Animalia,1,Annelida,42,Clitellata,255,Haplotaxida,472,Hormogastridae,3267611,Hormogaster,3267612,Hormogaster samnitica,4410957
1847407,"Dichomeris marginella (Fabricius, 1781)",1847407,"Dichomeris marginella (Fabricius, 1781)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Gelechiidae,3553,Dichomeris,1846907,Dichomeris marginella,1847407
2965354,Medicago falcata L.,2965354,Medicago falcata L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Medicago,2965200,Medicago falcata,2965354
2295422,"Zonitoides nitida (O.F.Müller, 1774)",2295422,"Zonitoides nitida (O.F.Müller, 1774)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Stylommatophora,1456,Gastrodontidae,4562841,Zonitoides,2295419,Zonitoides nitida,2295422
2700977,Luzula alpina Hoppe,8017890,Luzula alpina Hoppe ex Sturm,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Luzula,2700604,Luzula alpina,8017890
6712730,Tilia platyphyllos subsp. pseudorubra C.K.Schneider,7311075,Tilia platyphyllos subsp. platyphyllos,1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Tilia,3152041,Tilia platyphyllos,3152048
7266821,Populus nigra subsp. nigra,7266798,Populus nigra var. nigra,13,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Populus,3040183,Populus nigra,3040227
2683092,"Polytrichum juniperinum Hedwig, 1801",2683092,"Polytrichum juniperinum Hedwig, 1801",6,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Polytrichales,620,Polytrichaceae,4669,Polytrichum,2683053,Polytrichum juniperinum,2683092
4406155,"Malthodes Kiesenwetter, 1852",4406155,"Malthodes Kiesenwetter, 1852",9,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cantharidae,7777,Malthodes,4406155,,
9520466,"Euura salicispurpureae Kopelke, 2014",9520466,"Euura salicispurpureae Kopelke, 2014",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Tenthredinidae,7918,Euura,9013381,Euura salicispurpureae,9520466
7931051,Thalictrum simplex L.,7931051,Thalictrum simplex L.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Thalictrum,3033112,Thalictrum simplex,7931051
3034807,Conium maculatum L.,3034807,Conium maculatum L.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Conium,3034806,Conium maculatum,3034807
2706684,Agropyron caninum (L.) P.Beauv.,5290319,Elymus caninus L.,2,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Elymus,5290243,Elymus caninus,5290319
1699913,"Gomphocerus sibiricus (Linnaeus, 1767)",1699913,"Gomphocerus sibiricus (Linnaeus, 1767)",31,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Gomphocerus,1699907,Gomphocerus sibiricus,1699913
8415268,Thekopsora goeppertiana (J.G.Kühn) Hirats.f.,2516943,Pucciniastrum goeppertianum (Kuehn) Kleb.,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Pucciniomycetes,270,Pucciniales,1126,Pucciniastraceae,7585,Pucciniastrum,2516894,Pucciniastrum goeppertianum,2516943
6215096,"Colotois pennaria carbonii Hartig, 1976",6215096,"Colotois pennaria carbonii Hartig, 1976",2,SUBSPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Colotois,1968854,Colotois pennaria,1968867
2323475,"Paradiopatra quadricuspis (M.Sars, 1872)",2323475,"Paradiopatra quadricuspis (M.Sars, 1872)",3,SPECIES,ACCEPTED,Animalia,1,Annelida,42,Polychaeta,256,Eunicida,865,Onuphidae,2053,Paradiopatra,2323466,Paradiopatra quadricuspis,2323475
6076719,"Serratula tinctoria subsp. monticola (Boreau) Berher, 1887",7964572,Serratula tinctoria var. alpina Godr.,2,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Serratula,3097718,Serratula tinctoria,5388835
5192276,"Pusillina inconspicua (Alder, 1844)",5192276,"Pusillina inconspicua (Alder, 1844)",17,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Rissoidae,7066,Pusillina,2299432,Pusillina inconspicua,5192276
7227583,Narcissus tazetta subsp. tazetta,7227583,Narcissus tazetta subsp. tazetta,14,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Narcissus,2858200,Narcissus tazetta,2858963
1349744,"Hylaeus sinuatus (Schenck, 1853)",1349744,"Hylaeus sinuatus (Schenck, 1853)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Colletidae,7905,Hylaeus,1349360,Hylaeus sinuatus,1349744
5653457,Dryopteris tyrrhena Fraser-Jenk. & Reichst.,5653457,Dryopteris tyrrhena Fraser-Jenk. & Reichst.,12,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Dryopteridaceae,2373,Dryopteris,2651126,Dryopteris tyrrhena,5653457
5336632,Crucianella angustifolia L.,5336632,Crucianella angustifolia L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Crucianella,2900981,Crucianella angustifolia,5336632
5384456,Gypsophila arrostii Guss.,5384456,Gypsophila arrostii Guss.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Gypsophila,3085251,Gypsophila arrostii,5384456
4245914,"Helichrysum microphyllum subsp. tyrrhenicum Bacch., Brullo & Giusso",9459236,"Helichrysum italicum subsp. tyrrhenicum (Bacch., Brullo & Giusso) Herrando, J.M.Blanco, L.Sáez & Galbany",3,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Helichrysum,3131108,Helichrysum italicum,3131614
1070614,"Parammoecius corvinus (Erichson, 1848)",4994107,"Dialytes truncatus (Melsheimer, 1845)",6,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Aphodiidae,2933,Dialytes,1070170,Dialytes truncatus,4994107
4494706,"Miscophus bicolor Jurine, 1807",4494706,"Miscophus bicolor Jurine, 1807",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Crabronidae,7906,Miscophus,4298283,Miscophus bicolor,4494706
2706541,Agrostis gigantea Roth,2706541,Agrostis gigantea Roth,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Agrostis,2706434,Agrostis gigantea,2706541
2051491,"Issus coleoptratus (Fabricius, 1781)",2051491,"Issus coleoptratus (Fabricius, 1781)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Issidae,4494,Issus,2016998,Issus coleoptratus,2051491
2020550,"Plea Leach, 1817",2020550,"Plea Leach, 1817",18,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Pleidae,9653,Plea,2020550,,
2172037,"Heliophanus aeneus (Hahn, 1832)",2172037,"Heliophanus aeneus (Hahn, 1832)",12,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Salticidae,5644,Heliophanus,2171865,Heliophanus aeneus,2172037
1965197,"Euphyia frustata (Treitschke, 1828)",1965197,"Euphyia frustata (Treitschke, 1828)",45,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Euphyia,1965123,Euphyia frustata,1965197
1859952,"Oidaematophorus lithodactyla (Treitschke, 1833)",1859952,"Oidaematophorus lithodactyla (Treitschke, 1833)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pterophoridae,8863,Oidaematophorus,1859936,Oidaematophorus lithodactyla,1859952
3066482,Euphorbia peplis L.,3066482,Euphorbia peplis L.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,3063749,Euphorbia peplis,3066482
4989904,"Harmonia axyridis (Pallas, 1773)",4989904,"Harmonia axyridis (Pallas, 1773)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Coccinellidae,7782,Harmonia,1043111,Harmonia axyridis,4989904
5359380,Trifolium incarnatum subsp. molinerii (Hornem.) Syme,5359380,Trifolium incarnatum subsp. molinerii (Hornem.) Syme,2,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trifolium,2973363,Trifolium incarnatum,5359378
2672904,"Dicranoweisia crispula Milde, 1869",2672904,"Dicranoweisia crispula Milde, 1869",8,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Dicranaceae,4635,Dicranoweisia,2672903,Dicranoweisia crispula,2672904
5352372,Anthyllis vulneraria subsp. polyphylla (DC.) Nyman,5352372,Anthyllis vulneraria subsp. polyphylla (DC.) Nyman,6,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Anthyllis,2952416,Anthyllis vulneraria,5352367
4449953,"Dasytes aeratus Stephens, 1830",4449953,"Dasytes aeratus Stephens, 1830",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Melyridae,7838,Dasytes,3263138,Dasytes aeratus,4449953
3020559,Prunus L.,3020559,Prunus L.,1,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Prunus,3020559,,
2601046,Leptogium hildenbrandii (Garov.) Nyl.,2601046,Leptogium hildenbrandii (Garov.) Nyl.,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Peltigerales,1055,Collemataceae,8377,Leptogium,2600911,Leptogium hildenbrandii,2601046
5347824,Genista germanica L.,5347824,Genista germanica L.,26,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Genista,2940025,Genista germanica,5347824
7702049,"Coleophora albella (Thunberg, 1788)",7702049,"Coleophora albella (Thunberg, 1788)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Coleophoridae,8838,Coleophora,1843897,Coleophora albella,7702049
4936208,Antirrhinum majus subsp. tortuosum (Bosc ex Vent.) Rouy,8252253,Antirrhinum tortuosum Bosc ex Vent.,1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Antirrhinum,3172000,Antirrhinum tortuosum,8252253
4413912,"Caryophyllaeus brachycollis Janiszewska, 1953",4413912,"Caryophyllaeus brachycollis Janiszewska, 1953",1,SPECIES,ACCEPTED,Animalia,1,Platyhelminthes,108,Cestoda,144,Caryophyllidea,7903733,Caryophyllaeidae,3268515,Caryophyllaeus,3268519,Caryophyllaeus brachycollis,4413912
2347567,"Argyropelecus hemigymnus Cocco, 1829",2347567,"Argyropelecus hemigymnus Cocco, 1829",6,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Stomiiformes,774,Sternoptychidae,2226,Argyropelecus,2347565,Argyropelecus hemigymnus,2347567
5873207,"Harpalus honestus (Duftschmid, 1812)",5873207,"Harpalus honestus (Duftschmid, 1812)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Carabidae,3792,Harpalus,1035821,Harpalus honestus,5873207
2917074,Asperula aristata subsp. oreophila (Briq.) Hayek,2917058,Asperula aristata subsp. scabra Nyman,11,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Asperula,2916597,Asperula aristata,2917056
7858957,Physcia tribacia (Ach.) Nyl.,7858957,Physcia tribacia (Ach.) Nyl.,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Teloschistales,1050,Physciaceae,8369,Physcia,2600367,Physcia tribacia,7858957
2026987,"Edwardsiana salicicola (Edwards, 1885)",2026987,"Edwardsiana salicicola (Edwards, 1885)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Cicadellidae,9647,Edwardsiana,2026783,Edwardsiana salicicola,2026987
4534675,"Heliothis nubigera Herrich-Schaffer, 1851",4534675,"Heliothis nubigera Herrich-Schaffer, 1851",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Heliothis,7742506,Heliothis nubigera,4534675
7370523,"Mangelia tenuicosta (Brugnone, 1862)",7370523,"Mangelia tenuicosta (Brugnone, 1862)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Neogastropoda,982,Mangeliidae,5857036,Mangelia,2303373,Mangelia tenuicosta,7370523
5361982,Sedum hispanicum L.,5361982,Sedum hispanicum L.,8,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Sedum,5361975,Sedum hispanicum,5361982
5149659,"Cyclophora porata (Linnaeus, 1767)",5149659,"Cyclophora porata (Linnaeus, 1767)",6,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Cyclophora,8107362,Cyclophora porata,5149659
6409536,Ballota nigra subsp. nigra,6409536,Ballota nigra subsp. nigra,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Ballota,2926893,Ballota nigra,2926894
2793583,"Ophrys incubacea Bianca, 1842",2793583,"Ophrys incubacea Bianca, 1842",5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Ophrys,2792579,Ophrys incubacea,2793583
1294793,"Asthenolabus vitratorius (Gravenhorst, 1829)",1294793,"Asthenolabus vitratorius (Gravenhorst, 1829)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Ichneumonidae,3512,Asthenolabus,1294784,Asthenolabus vitratorius,1294793
5352390,Anthyllis vulneraria subsp. weldeniana (Rchb.) Cullen,5352390,Anthyllis vulneraria subsp. weldeniana (Rchb.) Cullen,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Anthyllis,2952416,Anthyllis vulneraria,5352367
3027495,Alchemilla colorata Buser,3027495,Alchemilla colorata Buser,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Alchemilla,3027437,Alchemilla colorata,3027495
2722914,Carex divulsa Stokes,2722914,Carex divulsa Stokes,40,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex divulsa,2722914
2960767,Hedysarum L.,2960767,Hedysarum L.,2,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Hedysarum,2960767,,
4438603,"Tachyporus nitidulus (Fabricius, 1781)",4438603,"Tachyporus nitidulus (Fabricius, 1781)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Staphylinidae,7854,Tachyporus,4405532,Tachyporus nitidulus,4438603
5290142,Brachypodium pinnatum (L.) P.Beauv.,5290142,Brachypodium pinnatum (L.) P.Beauv.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Brachypodium,2705713,Brachypodium pinnatum,5290142
5115771,"Lithosia quadra (Linnaeus, 1758)",5115771,"Lithosia quadra (Linnaeus, 1758)",22,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Erebidae,4532185,Lithosia,1808961,Lithosia quadra,5115771
